customer_id,comment,severity
C00493,Could you send me a copy of last month's bill?,1
C00493,I would like to know my current contract end date.,1
C00493,The technician did not show up at the agreed time without any notice.,3
C00493,Can you confirm my direct debit amount?,1
C00495,This is the third billing error in a row. I am losing patience.,4
C00495,My meter reading submission didn't go through on the first try.,2
C00495,I am very unhappy with the service. My complaint from last month is still open.,4
C00496,My account was charged incorrectly and I am still waiting for a credit.,3
C00496,The website was slow when I tried to log in yesterday.,2
C00497,The website was slow when I tried to log in yesterday.,2
C00497,I feel like loyal customers are not being valued the way they should be.,3
C00497,My power has been out for two days and nobody has given me an update.,4
C00497,"There was a small discrepancy on my statement, now resolved.",2
C00498,"Everything is fine, just updating my details.",1
C00499,The website was slow when I tried to log in yesterday.,2
C00499,My meter reading submission didn't go through on the first try.,2
C00499,I would like to know my current contract end date.,1
C00499,The email confirmation for my account change took two days to arrive.,2
C00500,I have been trying to get this resolved for two weeks now.,3
C00500,The website was slow when I tried to log in yesterday.,2
C00501,I feel like loyal customers are not being valued the way they should be.,3
C00502,My bill was slightly higher than I expected this month.,2
C00502,I am very unhappy with the service. My complaint from last month is still open.,4
C00502,My power has been out for two days and nobody has given me an update.,4
C00502,Nobody in your company seems to take responsibility for anything.,4
C00503,I was treated rudely on my last call and I want this addressed.,4
C00503,My bill has errors and I have had to call twice about the same issue.,3
C00503,The customer service agent I spoke to was not very helpful.,3
C00503,I have been without power for five days and your team does not care at all.,5
C00504,I am going to leave a public review warning everyone about this company.,5
C00504,Could you send me a copy of last month's bill?,1
C00504,The rate increase was not communicated clearly and came as a surprise.,3
C00504,I had trouble navigating the new online portal at first.,2
C00504,The website was slow when I tried to log in yesterday.,2
C00504,I took a day off work for the technician and nobody came.,4
C00508,Quick question about the new tariff letter I received.,1
C00508,Calling to update my billing address.,1
C00508,Could you send me a copy of last month's bill?,1
C00509,I am not satisfied with how my previous complaint was handled.,3
C00511,I had trouble navigating the new online portal at first.,2
C00511,I have been without power for five days and your team does not care at all.,5
C00512,The technician arrived a bit late but did a good job.,2
C00512,I took a day off work for the technician and nobody came.,4
C00513,I have escalated this complaint twice and it is still not resolved.,4
C00514,I had trouble navigating the new online portal at first.,2
C00514,I have been trying to get this resolved for two weeks now.,3
C00514,I am switching providers immediately. I cannot tolerate this incompetence.,5
C00515,I took a day off work for the technician and nobody came.,4
C00516,"Everything is fine, just updating my details.",1
C00516,I would like to check my current balance please.,1
C00516,Response time was a bit slower than last time I called.,2
C00516,I am going to leave a public review warning everyone about this company.,5
C00517,The technician arrived a bit late but did a good job.,2
C00517,My bill was slightly higher than I expected this month.,2
C00517,Could you send me a copy of last month's bill?,1
C00519,I have been waiting over a week for someone to call me back.,3
C00519,My bill was slightly higher than I expected this month.,2
C00519,I am not satisfied with how my previous complaint was handled.,3
C00519,Just checking when my next meter read is scheduled.,1
C00519,I have been without power for five days and your team does not care at all.,5
C00519,Could you send me a copy of last month's bill?,1
C00519,Quick question about the new tariff letter I received.,1
C00519,Can you confirm my direct debit amount?,1
C00520,The website was slow when I tried to log in yesterday.,2
C00521,"There was a small discrepancy on my statement, now resolved.",2
C00521,I am not satisfied with how my previous complaint was handled.,3
C00521,I have been without power for five days and your team does not care at all.,5
C00522,My bill has errors and I have had to call twice about the same issue.,3
C00522,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00523,The customer service agent I spoke to was not very helpful.,3
C00524,The level of service I am receiving is completely unacceptable.,4
C00524,Calling to update my billing address.,1
C00525,I have been waiting over a week for someone to call me back.,3
C00525,My meter reading submission didn't go through on the first try.,2
C00526,Quick question about the new tariff letter I received.,1
C00527,I want a formal complaint registered. This has gone on too long.,4
C00527,The level of service I am receiving is completely unacceptable.,4
C00527,The website was slow when I tried to log in yesterday.,2
C00528,I was on hold for about 20 minutes which felt long.,2
C00528,The technician did not show up at the agreed time without any notice.,3
C00528,I have been waiting over a week for someone to call me back.,3
C00528,I waited longer than usual for a callback but it came eventually.,2
C00529,My bill has errors and I have had to call twice about the same issue.,3
C00530,My bill has errors and I have had to call twice about the same issue.,3
C00530,The rate increase was not communicated clearly and came as a surprise.,3
C00530,My meter reading submission didn't go through on the first try.,2
C00530,I have been without power for five days and your team does not care at all.,5
C00530,I was on hold for about 20 minutes which felt long.,2
C00531,My bill has errors and I have had to call twice about the same issue.,3
C00532,Your company has overcharged me for months and nobody will fix it.,5
C00532,The worst customer experience I have ever had in my life.,5
C00533,My bill has errors and I have had to call twice about the same issue.,3
C00533,Response time was a bit slower than last time I called.,2
C00533,The technician did not show up at the agreed time without any notice.,3
C00533,I would like to know my current contract end date.,1
C00534,I want to switch to paperless billing.,1
C00534,The level of service I am receiving is completely unacceptable.,4
C00534,Calling to update my billing address.,1
C00535,Calling to update my billing address.,1
C00535,The level of service I am receiving is completely unacceptable.,4
C00535,Can you confirm my direct debit amount?,1
C00535,I need to change my contact phone number on the account.,1
C00536,I want to cancel my account. I have had enough of this terrible service.,5
C00536,My power has been out for two days and nobody has given me an update.,4
C00536,The customer service agent I spoke to was not very helpful.,3
C00537,I would like to check my current balance please.,1
C00537,"Everything is fine, just updating my details.",1
C00537,"There was a small discrepancy on my statement, now resolved.",2
C00538,My bill was slightly higher than I expected this month.,2
C00538,My meter reading submission didn't go through on the first try.,2
C00538,Just checking when my next meter read is scheduled.,1
C00538,Calling to update my billing address.,1
C00539,Response time was a bit slower than last time I called.,2
C00539,I am not satisfied with how my previous complaint was handled.,3
C00539,The rate increase was not communicated clearly and came as a surprise.,3
C00539,I want to switch to paperless billing.,1
C00539,The technician arrived a bit late but did a good job.,2
C00540,The level of service I am receiving is completely unacceptable.,4
C00541,My bill was slightly higher than I expected this month.,2
C00541,The online chat bot could not help me and I had to call anyway.,3
C00541,I waited longer than usual for a callback but it came eventually.,2
C00541,I want to switch to paperless billing.,1
C00541,Could you send me a copy of last month's bill?,1
C00542,I took a day off work for the technician and nobody came.,4
C00542,The website was slow when I tried to log in yesterday.,2
C00543,The rate increase was not communicated clearly and came as a surprise.,3
C00543,I had trouble navigating the new online portal at first.,2
C00544,The customer service agent I spoke to was not very helpful.,3
C00544,I have been without power for five days and your team does not care at all.,5
C00545,My account was charged incorrectly and I am still waiting for a credit.,3
C00545,I was on hold for about 20 minutes which felt long.,2
C00545,My account was charged incorrectly and I am still waiting for a credit.,3
C00545,The technician did not show up at the agreed time without any notice.,3
C00545,"Everything is fine, just updating my details.",1
C00545,I want to cancel my account. I have had enough of this terrible service.,5
C00546,The email confirmation for my account change took two days to arrive.,2
C00547,I would like to know my current contract end date.,1
C00547,I would like to know my current contract end date.,1
C00547,The technician did not show up at the agreed time without any notice.,3
C00547,The technician arrived a bit late but did a good job.,2
C00548,I had trouble navigating the new online portal at first.,2
C00548,I would like to check my current balance please.,1
C00549,My meter reading submission didn't go through on the first try.,2
C00549,The customer service agent I spoke to was not very helpful.,3
C00550,The technician arrived a bit late but did a good job.,2
C00550,I feel like loyal customers are not being valued the way they should be.,3
C00550,The technician arrived a bit late but did a good job.,2
C00551,Just checking when my next meter read is scheduled.,1
C00551,The technician did not show up at the agreed time without any notice.,3
C00551,Calling to update my billing address.,1
C00551,Nobody in your company seems to take responsibility for anything.,4
C00552,The technician arrived a bit late but did a good job.,2
C00552,Your company has overcharged me for months and nobody will fix it.,5
C00552,I have been waiting over a week for someone to call me back.,3
C00553,My power has been out for two days and nobody has given me an update.,4
C00554,I would like to check my current balance please.,1
C00554,Can you confirm my direct debit amount?,1
C00555,"Everything is fine, just updating my details.",1
C00556,The level of service I am receiving is completely unacceptable.,4
C00556,My account was charged incorrectly and I am still waiting for a credit.,3
C00557,I had trouble navigating the new online portal at first.,2
C00557,I have been trying to get this resolved for two weeks now.,3
C00557,The level of service I am receiving is completely unacceptable.,4
C00557,My meter reading submission didn't go through on the first try.,2
C00558,The rate increase was not communicated clearly and came as a surprise.,3
C00560,Can you confirm my direct debit amount?,1
C00560,The level of service I am receiving is completely unacceptable.,4
C00560,I had trouble navigating the new online portal at first.,2
C00561,Can you confirm my direct debit amount?,1
C00561,I am considering switching providers if this is not fixed immediately.,4
C00561,Response time was a bit slower than last time I called.,2
C00561,My meter reading submission didn't go through on the first try.,2
C00561,I had trouble navigating the new online portal at first.,2
C00561,Response time was a bit slower than last time I called.,2
C00561,My meter reading submission didn't go through on the first try.,2
C00563,Response time was a bit slower than last time I called.,2
C00563,I need to change my contact phone number on the account.,1
C00563,The rate increase was not communicated clearly and came as a surprise.,3
C00564,My bill has errors and I have had to call twice about the same issue.,3
C00564,My account was charged incorrectly and I am still waiting for a credit.,3
C00564,"There was a small discrepancy on my statement, now resolved.",2
C00564,I feel like loyal customers are not being valued the way they should be.,3
C00565,I am very unhappy with the service. My complaint from last month is still open.,4
C00565,Can you confirm my direct debit amount?,1
C00565,Just checking when my next meter read is scheduled.,1
C00565,The website was slow when I tried to log in yesterday.,2
C00566,I waited longer than usual for a callback but it came eventually.,2
C00566,I was treated rudely on my last call and I want this addressed.,4
C00567,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00567,I am going to leave a public review warning everyone about this company.,5
C00568,The level of service I am receiving is completely unacceptable.,4
C00569,I want a formal complaint registered. This has gone on too long.,4
C00569,This is the third billing error in a row. I am losing patience.,4
C00570,Calling to update my billing address.,1
C00570,I had trouble navigating the new online portal at first.,2
C00570,I am switching providers immediately. I cannot tolerate this incompetence.,5
C00571,I was treated rudely on my last call and I want this addressed.,4
C00571,I had trouble navigating the new online portal at first.,2
C00571,I need to change my contact phone number on the account.,1
C00571,I had trouble navigating the new online portal at first.,2
C00572,I had trouble navigating the new online portal at first.,2
C00572,"Everything is fine, just updating my details.",1
C00574,I am not satisfied with how my previous complaint was handled.,3
C00574,The technician did not show up at the agreed time without any notice.,3
C00574,This is the third billing error in a row. I am losing patience.,4
C00575,"There was a small discrepancy on my statement, now resolved.",2
C00575,I am not satisfied with how my previous complaint was handled.,3
C00575,I have been waiting over a week for someone to call me back.,3
C00575,I would like to know my current contract end date.,1
C00575,I want to switch to paperless billing.,1
C00575,I want a formal complaint registered. This has gone on too long.,4
C00576,This is the third billing error in a row. I am losing patience.,4
C00577,Calling to update my billing address.,1
C00577,"Everything is fine, just updating my details.",1
C00577,The website was slow when I tried to log in yesterday.,2
C00577,I was on hold for about 20 minutes which felt long.,2
C00578,I waited longer than usual for a callback but it came eventually.,2
C00579,This is the third billing error in a row. I am losing patience.,4
C00579,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00580,I feel like loyal customers are not being valued the way they should be.,3
C00581,I would like to check my current balance please.,1
C00581,I had trouble navigating the new online portal at first.,2
C00581,Could you send me a copy of last month's bill?,1
C00582,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00582,The rate increase was not communicated clearly and came as a surprise.,3
C00582,I took a day off work for the technician and nobody came.,4
C00582,I was on hold for about 20 minutes which felt long.,2
C00583,I have escalated this complaint twice and it is still not resolved.,4
C00585,I want a full refund and I am cancelling everything today.,5
C00585,The website was slow when I tried to log in yesterday.,2
C00586,The technician arrived a bit late but did a good job.,2
C00586,I took a day off work for the technician and nobody came.,4
C00587,Calling to update my billing address.,1
C00587,I was on hold for about 20 minutes which felt long.,2
C00587,"There was a small discrepancy on my statement, now resolved.",2
C00587,I took a day off work for the technician and nobody came.,4
C00588,The email confirmation for my account change took two days to arrive.,2
C00588,I want a full refund and I am cancelling everything today.,5
C00589,My meter reading submission didn't go through on the first try.,2
C00589,The level of service I am receiving is completely unacceptable.,4
C00590,My account was charged incorrectly and I am still waiting for a credit.,3
C00592,I am not satisfied with how my previous complaint was handled.,3
C00592,I have been trying to get this resolved for two weeks now.,3
C00592,My bill has errors and I have had to call twice about the same issue.,3
C00592,Calling to update my billing address.,1
C00593,I have been waiting over a week for someone to call me back.,3
C00593,"There was a small discrepancy on my statement, now resolved.",2
C00593,I want a formal complaint registered. This has gone on too long.,4
C00594,I would like to check my current balance please.,1
C00594,My account was charged incorrectly and I am still waiting for a credit.,3
C00594,I was on hold for about 20 minutes which felt long.,2
C00594,Calling to update my billing address.,1
C00595,My bill was slightly higher than I expected this month.,2
C00595,I have been trying to get this resolved for two weeks now.,3
C00595,I have been without power for five days and your team does not care at all.,5
C00595,I took a day off work for the technician and nobody came.,4
C00595,Just checking when my next meter read is scheduled.,1
C00596,"There was a small discrepancy on my statement, now resolved.",2
C00596,I want to switch to paperless billing.,1
C00597,"Three technicians, three no-shows. I have lost my patience entirely.",5
C00597,My meter reading submission didn't go through on the first try.,2
C00597,The technician arrived a bit late but did a good job.,2
C00597,The website was slow when I tried to log in yesterday.,2
C00598,Response time was a bit slower than last time I called.,2
C00598,The website was slow when I tried to log in yesterday.,2
C00598,I waited longer than usual for a callback but it came eventually.,2
C00599,I am not satisfied with how my previous complaint was handled.,3
C00600,The technician arrived a bit late but did a good job.,2
C00600,The online chat bot could not help me and I had to call anyway.,3
C00601,"There was a small discrepancy on my statement, now resolved.",2
C00601,I waited longer than usual for a callback but it came eventually.,2
C00602,The level of service I am receiving is completely unacceptable.,4
C00603,I have been waiting over a week for someone to call me back.,3
C00604,Could you send me a copy of last month's bill?,1
C00604,I want a formal complaint registered. This has gone on too long.,4
C00604,"There was a small discrepancy on my statement, now resolved.",2
C00605,"There was a small discrepancy on my statement, now resolved.",2
C00605,"There was a small discrepancy on my statement, now resolved.",2
C00605,I want to switch to paperless billing.,1
C00606,Could you send me a copy of last month's bill?,1
C00606,The technician did not show up at the agreed time without any notice.,3
C00607,I have been trying to get this resolved for two weeks now.,3
C00607,I would like to know my current contract end date.,1
C00608,I was on hold for about 20 minutes which felt long.,2
C00608,My meter reading submission didn't go through on the first try.,2
C00608,My bill was slightly higher than I expected this month.,2
C00609,My account was charged incorrectly and I am still waiting for a credit.,3
C00609,The technician arrived a bit late but did a good job.,2
C00609,The technician arrived a bit late but did a good job.,2
C00609,I am not satisfied with how my previous complaint was handled.,3
C00609,The customer service agent I spoke to was not very helpful.,3
C00610,I feel like loyal customers are not being valued the way they should be.,3
C00610,My bill was slightly higher than I expected this month.,2
C00611,Response time was a bit slower than last time I called.,2
C00611,My bill was slightly higher than I expected this month.,2
C00611,Quick question about the new tariff letter I received.,1
C00611,"Everything is fine, just updating my details.",1
C00612,The customer service agent I spoke to was not very helpful.,3
C00612,The email confirmation for my account change took two days to arrive.,2
C00612,I was on hold for about 20 minutes which felt long.,2
C00613,The technician arrived a bit late but did a good job.,2
C00613,My bill was slightly higher than I expected this month.,2
C00613,My bill was slightly higher than I expected this month.,2
C00614,This is the third billing error in a row. I am losing patience.,4
C00614,The level of service I am receiving is completely unacceptable.,4
C00614,My account was charged incorrectly and I am still waiting for a credit.,3
C00614,I feel like loyal customers are not being valued the way they should be.,3
C00614,I feel like loyal customers are not being valued the way they should be.,3
C00615,I feel like loyal customers are not being valued the way they should be.,3
C00615,The technician did not show up at the agreed time without any notice.,3
C00615,This is the third billing error in a row. I am losing patience.,4
C00615,The customer service agent I spoke to was not very helpful.,3
C00616,Your company has overcharged me for months and nobody will fix it.,5
C00616,Just checking when my next meter read is scheduled.,1
C00616,I have been trying to get this resolved for two weeks now.,3
C00617,Can you confirm my direct debit amount?,1
C00617,I have escalated this complaint twice and it is still not resolved.,4
C00617,Could you send me a copy of last month's bill?,1
C00618,I want to switch to paperless billing.,1
C00618,I took a day off work for the technician and nobody came.,4
C00618,I waited longer than usual for a callback but it came eventually.,2
C00618,I feel like loyal customers are not being valued the way they should be.,3
C00618,This is the third billing error in a row. I am losing patience.,4
C00618,The rate increase was not communicated clearly and came as a surprise.,3
C00619,I waited longer than usual for a callback but it came eventually.,2
C00619,Nobody in your company seems to take responsibility for anything.,4
C00619,The online chat bot could not help me and I had to call anyway.,3
C00620,I waited longer than usual for a callback but it came eventually.,2
C00620,My account was charged incorrectly and I am still waiting for a credit.,3
C00621,I am very unhappy with the service. My complaint from last month is still open.,4
C00621,The technician did not show up at the agreed time without any notice.,3
C00621,My account was charged incorrectly and I am still waiting for a credit.,3
C00622,My account was charged incorrectly and I am still waiting for a credit.,3
C00622,I am very unhappy with the service. My complaint from last month is still open.,4
C00622,The technician arrived a bit late but did a good job.,2
C00622,The email confirmation for my account change took two days to arrive.,2
C00623,My bill has errors and I have had to call twice about the same issue.,3
C00624,I would like to check my current balance please.,1
C00624,Calling to update my billing address.,1
C00624,I need to change my contact phone number on the account.,1
C00624,I want a formal complaint registered. This has gone on too long.,4
C00627,I would like to check my current balance please.,1
C00628,My bill was slightly higher than I expected this month.,2
C00628,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00628,"Everything is fine, just updating my details.",1
C00628,This is absolutely disgraceful. I am filing a formal complaint with the regulator.,5
C00629,The worst customer experience I have ever had in my life.,5
C00630,Could you send me a copy of last month's bill?,1
C00630,The website was slow when I tried to log in yesterday.,2
C00630,Response time was a bit slower than last time I called.,2
C00630,Response time was a bit slower than last time I called.,2
C00630,I have been waiting over a week for someone to call me back.,3
C00631,The rate increase was not communicated clearly and came as a surprise.,3
C00631,The customer service agent I spoke to was not very helpful.,3
C00631,The online chat bot could not help me and I had to call anyway.,3
C00632,I have been trying to get this resolved for two weeks now.,3
C00632,"There was a small discrepancy on my statement, now resolved.",2
C00633,This is absolutely disgraceful. I am filing a formal complaint with the regulator.,5
C00633,The rate increase was not communicated clearly and came as a surprise.,3
C00635,I am very unhappy with the service. My complaint from last month is still open.,4
C00636,I am considering switching providers if this is not fixed immediately.,4
C00637,My meter reading submission didn't go through on the first try.,2
C00638,I waited longer than usual for a callback but it came eventually.,2
C00638,I would like to check my current balance please.,1
C00638,The website was slow when I tried to log in yesterday.,2
C00638,The rate increase was not communicated clearly and came as a surprise.,3
C00638,This is the third billing error in a row. I am losing patience.,4
C00640,I am considering switching providers if this is not fixed immediately.,4
C00640,The level of service I am receiving is completely unacceptable.,4
C00641,I have been waiting over a week for someone to call me back.,3
C00641,My bill has errors and I have had to call twice about the same issue.,3
C00642,The level of service I am receiving is completely unacceptable.,4
C00642,I want to switch to paperless billing.,1
C00642,"There was a small discrepancy on my statement, now resolved.",2
C00646,The worst customer experience I have ever had in my life.,5
C00646,I am contacting my lawyer. This is negligent and completely unacceptable.,5
C00647,I have been waiting over a week for someone to call me back.,3
C00648,I have been waiting over a week for someone to call me back.,3
C00648,Calling to update my billing address.,1
C00648,The technician did not show up at the agreed time without any notice.,3
C00649,I waited longer than usual for a callback but it came eventually.,2
C00649,I have been waiting over a week for someone to call me back.,3
C00650,The online chat bot could not help me and I had to call anyway.,3
C00650,I want a formal complaint registered. This has gone on too long.,4
C00651,Could you send me a copy of last month's bill?,1
C00651,This is the third billing error in a row. I am losing patience.,4
C00651,I have escalated this complaint twice and it is still not resolved.,4
C00652,The technician arrived a bit late but did a good job.,2
C00652,I am switching providers immediately. I cannot tolerate this incompetence.,5
C00653,The level of service I am receiving is completely unacceptable.,4
C00653,Response time was a bit slower than last time I called.,2
C00655,Nobody in your company seems to take responsibility for anything.,4
C00655,The email confirmation for my account change took two days to arrive.,2
C00656,Calling to update my billing address.,1
C00657,"Everything is fine, just updating my details.",1
C00657,The technician arrived a bit late but did a good job.,2
C00658,The technician did not show up at the agreed time without any notice.,3
C00658,I have been trying to get this resolved for two weeks now.,3
C00658,The technician arrived a bit late but did a good job.,2
C00658,I was treated rudely on my last call and I want this addressed.,4
C00659,I waited longer than usual for a callback but it came eventually.,2
C00659,The level of service I am receiving is completely unacceptable.,4
C00659,Calling to update my billing address.,1
C00660,My account was charged incorrectly and I am still waiting for a credit.,3
C00660,The online chat bot could not help me and I had to call anyway.,3
C00662,I was on hold for about 20 minutes which felt long.,2
C00663,I want a full refund and I am cancelling everything today.,5
C00663,The worst customer experience I have ever had in my life.,5
C00663,I am considering switching providers if this is not fixed immediately.,4
C00664,I want to switch to paperless billing.,1
C00664,I would like to know my current contract end date.,1
C00665,Your company has overcharged me for months and nobody will fix it.,5
C00665,I would like to check my current balance please.,1
C00665,This is absolutely disgraceful. I am filing a formal complaint with the regulator.,5
C00667,I need to change my contact phone number on the account.,1
C00669,The rate increase was not communicated clearly and came as a surprise.,3
C00669,I want to cancel my account. I have had enough of this terrible service.,5
C00671,I am going to leave a public review warning everyone about this company.,5
C00671,Can you confirm my direct debit amount?,1
C00671,I want to switch to paperless billing.,1
C00672,The technician did not show up at the agreed time without any notice.,3
C00672,The technician did not show up at the agreed time without any notice.,3
C00672,I was treated rudely on my last call and I want this addressed.,4
C00672,My account was charged incorrectly and I am still waiting for a credit.,3
C00673,My account was charged incorrectly and I am still waiting for a credit.,3
C00674,The customer service agent I spoke to was not very helpful.,3
C00674,I had trouble navigating the new online portal at first.,2
C00674,I want a formal complaint registered. This has gone on too long.,4
C00674,I want a formal complaint registered. This has gone on too long.,4
C00675,I want to cancel my account. I have had enough of this terrible service.,5
C00676,I have been without power for five days and your team does not care at all.,5
C00678,I was on hold for about 20 minutes which felt long.,2
C00678,Response time was a bit slower than last time I called.,2
C00679,I had trouble navigating the new online portal at first.,2
C00679,Response time was a bit slower than last time I called.,2
C00679,I need to change my contact phone number on the account.,1
C00679,I would like to know my current contract end date.,1
C00680,I would like to know my current contract end date.,1
C00681,I had trouble navigating the new online portal at first.,2
C00681,The customer service agent I spoke to was not very helpful.,3
C00683,I need to change my contact phone number on the account.,1
C00683,I need to change my contact phone number on the account.,1
C00684,I have been waiting over a week for someone to call me back.,3
C00684,My account was charged incorrectly and I am still waiting for a credit.,3
C00685,Calling to update my billing address.,1
C00685,The technician arrived a bit late but did a good job.,2
C00685,I am considering switching providers if this is not fixed immediately.,4
C00686,I am switching providers immediately. I cannot tolerate this incompetence.,5
C00687,I want to switch to paperless billing.,1
C00687,The online chat bot could not help me and I had to call anyway.,3
C00689,I need to change my contact phone number on the account.,1
C00689,My meter reading submission didn't go through on the first try.,2
C00690,I was treated rudely on my last call and I want this addressed.,4
C00690,I have been trying to get this resolved for two weeks now.,3
C00690,The website was slow when I tried to log in yesterday.,2
C00691,The online chat bot could not help me and I had to call anyway.,3
C00692,Can you confirm my direct debit amount?,1
C00693,I was treated rudely on my last call and I want this addressed.,4
C00693,I need to change my contact phone number on the account.,1
C00693,"There was a small discrepancy on my statement, now resolved.",2
C00693,My bill was slightly higher than I expected this month.,2
C00693,My account was charged incorrectly and I am still waiting for a credit.,3
C00694,I want a formal complaint registered. This has gone on too long.,4
C00694,My bill was slightly higher than I expected this month.,2
C00694,I am considering switching providers if this is not fixed immediately.,4
C00695,I would like to check my current balance please.,1
C00695,"Everything is fine, just updating my details.",1
C00695,I have been trying to get this resolved for two weeks now.,3
C00695,The technician arrived a bit late but did a good job.,2
C00696,I had trouble navigating the new online portal at first.,2
C00697,This is absolutely disgraceful. I am filing a formal complaint with the regulator.,5
C00697,The online chat bot could not help me and I had to call anyway.,3
C00697,I feel like loyal customers are not being valued the way they should be.,3
C00698,I feel like loyal customers are not being valued the way they should be.,3
C00699,My account was charged incorrectly and I am still waiting for a credit.,3
C00699,The level of service I am receiving is completely unacceptable.,4
C00699,Just checking when my next meter read is scheduled.,1
C00700,I need to change my contact phone number on the account.,1
C00700,Just checking when my next meter read is scheduled.,1
C00701,The rate increase was not communicated clearly and came as a surprise.,3
C00701,The technician arrived a bit late but did a good job.,2
C00701,Just checking when my next meter read is scheduled.,1
C00701,Just checking when my next meter read is scheduled.,1
C00702,The website was slow when I tried to log in yesterday.,2
C00702,The online chat bot could not help me and I had to call anyway.,3
C00702,I was treated rudely on my last call and I want this addressed.,4
C00703,My meter reading submission didn't go through on the first try.,2
C00703,I have escalated this complaint twice and it is still not resolved.,4
C00703,I would like to know my current contract end date.,1
C00703,I had trouble navigating the new online portal at first.,2
C00704,My meter reading submission didn't go through on the first try.,2
C00706,The level of service I am receiving is completely unacceptable.,4
C00706,I have been waiting over a week for someone to call me back.,3
C00707,"Everything is fine, just updating my details.",1
C00708,I waited longer than usual for a callback but it came eventually.,2
C00708,Calling to update my billing address.,1
C00709,My account was charged incorrectly and I am still waiting for a credit.,3
C00709,Response time was a bit slower than last time I called.,2
C00709,The online chat bot could not help me and I had to call anyway.,3
C00709,Quick question about the new tariff letter I received.,1
C00710,I want to switch to paperless billing.,1
C00710,"Everything is fine, just updating my details.",1
C00711,I was on hold for about 20 minutes which felt long.,2
C00711,I had trouble navigating the new online portal at first.,2
C00711,The technician arrived a bit late but did a good job.,2
C00711,The website was slow when I tried to log in yesterday.,2
C00711,My meter reading submission didn't go through on the first try.,2
C00712,Could you send me a copy of last month's bill?,1
C00712,I have been without power for five days and your team does not care at all.,5
C00712,I want a formal complaint registered. This has gone on too long.,4
C00713,The email confirmation for my account change took two days to arrive.,2
C00713,The rate increase was not communicated clearly and came as a surprise.,3
C00713,"There was a small discrepancy on my statement, now resolved.",2
C00714,I have escalated this complaint twice and it is still not resolved.,4
C00715,The customer service agent I spoke to was not very helpful.,3
C00716,I am considering switching providers if this is not fixed immediately.,4
C00716,I am going to leave a public review warning everyone about this company.,5
C00716,I took a day off work for the technician and nobody came.,4
C00717,I am not satisfied with how my previous complaint was handled.,3
C00718,Calling to update my billing address.,1
C00718,I have escalated this complaint twice and it is still not resolved.,4
C00719,The level of service I am receiving is completely unacceptable.,4
C00719,I need to change my contact phone number on the account.,1
C00720,I took a day off work for the technician and nobody came.,4
C00720,I was treated rudely on my last call and I want this addressed.,4
C00720,The online chat bot could not help me and I had to call anyway.,3
C00720,Calling to update my billing address.,1
C00720,Can you confirm my direct debit amount?,1
C00721,The technician did not show up at the agreed time without any notice.,3
C00721,I am not satisfied with how my previous complaint was handled.,3
C00722,The email confirmation for my account change took two days to arrive.,2
C00722,Response time was a bit slower than last time I called.,2
C00724,Nobody in your company seems to take responsibility for anything.,4
C00724,I would like to know my current contract end date.,1
C00726,I am switching providers immediately. I cannot tolerate this incompetence.,5
C00726,The online chat bot could not help me and I had to call anyway.,3
C00726,Quick question about the new tariff letter I received.,1
C00726,I feel like loyal customers are not being valued the way they should be.,3
C00726,I would like to check my current balance please.,1
